"","Date","Time","Location","Operator","Type","Aboard","Fatalities","Ground","Summary","death_ratio"
"3970",1991-02-05,"","Near Nea Ankhialos, Greece","Military - HelleniAir Force","Lockheed C-130H",63,63,0,"The aircraft flew into the summit of Mt. Billiuras at 4,000 ft. while preparing to land at Nea Anghialos Airport.",1
"3971",1991-02-07,"8:00","Munford, Alabama","Macon Horizons - Air Taxi","Piper PA-31-350",4,4,0,"Impacted the side of a mountain at 2,300 ft., 10 miles from the destination airport. The pilot attempting visual flight in instrument meteorological conditions below the minimum safe altitude for terrain clearance. Contributing factors were the low ceiling and mountainous terrain.",1
"3972",1991-02-13,"17:41","Aspen, Colorado","Air Taxi - Richmor Aviation","Learjet35A",3,3,0,"During an unstabilized approach in snow covered terrain and after not lining up correctly the pilot tried to correct the plane back to the centerline and inadvertently stalled the plane which crashed right wing first into the ground. Airspeed not maintained. Inadvertent stall.",1
"3973",1991-02-14,"","Near Taisha, Ecuador","Military - Ecuadorean Air Force","de Havilland Canada DHC-6 Twin Otter 300",22,22,0,"Crashed into the side of Mt. Paso Macunaa at 5,000 ft. in a jungle region of eastern Ecuador in poor weather.",1
"3974",1991-02-20,"15:24","Puerto Williams, Chile","LAN","British Aerospace BAE-146-200A",72,20,0,"The plane overran the runway on approach and sank in Beagle Channel in the sea.",0.277777777777778
"3975",1991-03-03,"9:44","Near Colorado Springs, Colorado","United Air Lines","Boeing B-737-291",25,25,0,"While on final approach to Colorado Springs, the aircraft suddenly rolled to the right and pitched nose down until it reached an almost vertical attitude before hitting the ground. Uncommanded deflection of the rudder caused by the jamming of the main rudder PUC servo valve. The rudder malfunction forced the rudder to go in the opposite direction the pilots commanded it to go. First female pilot to die on the flight deck of a major U.S. airline.",1
"3976",1991-03-05,"16:15","La Puerta, Venezuela","Linea Aeropostal Venezolana","McDonnell Douglas DC-9-32",45,45,0,"The aircraft crashed into the Las Torres plateau in the Andes mountains on a flight from Maracaibo to Santa Barbara de Zulia. The mountain was shrouded in clouds. Controlled flight into terrain. The point of impact was considerably off course.",1
"3977",1991-03-11,"8:40","Hassfurt, Germany","Luft-Taxi Emsland","Cessna 402B",7,6,0,"Crashed while attempting a VOR/DME approach in fog. Pilot attempted to use a VOR 33km from the airport.",0.857142857142857
"3978",1991-03-16,"1:43","San Diego, CA","Duncan Aircraft Sales","Hawker-Siddeley DH-125-1A/522",10,10,0,"The aircraft hit rising terrain near the top of Mt. Otay, 8 miles NE of Brown Field at an elevation of 3,300 feet shortly after taking off. Improper planning/decision by the pilot. Failure of the crew to maintain proper altitude and clearance over mountainous terrain and the failure of the copilot to adequately monitor the progress of the flight. Seven members of the Reba McEntire band were killed.",1
"3979",1991-03-16,"","Malanje, Angola","Transafrik","Lockheed L-100-30 Hercules",9,9,0,"The cargo plane was shot down by a surface-to-air missile.",1
"3980",1991-03-18,"","Brasillia, Brazil","Conesul Taxi A’©reo","Gates Learjet 25",7,7,0,"Crashed 8km short of the runway in darkness.",1
"3981",1991-03-18,"","Treasure Cay, Bahamas","Broward Aviation Services - Air Taxi","Cessna 402C",5,5,0,"Crashed while on approach.",1
"3982",1991-03-21,"","Ras-al-Mishab, Saudi Arabia","Military - Royal Saudi Air Force","Lockheed C-130H",98,98,0,"Crashed while attempting to land in poor visibility caused by oil fires during the Persian Gulf War.",1
"3983",1991-03-21,"2:15","Off San Diego, California","Military - U.S. Navy / Military -  U.S. Navy","Lockheed P-3C / Lockheed P-3C",27,27,0,"The two aircraft collided at an altitude of 3,000 ft. while conducting training exercises off the coast of southern California.  Both planes crashed into the sea. Loss of situational awareness, one crew misunderstanding the others intentions or a previous understanding made by radio contact may have led to the accident. Thirteen aboard 159325 and 14 aboard 158930 were killed.",1
"3984",1991-03-23,"11:37","Navoi,  Uzbekistan","Uzbek Civil Aviation Administration","Antonov AN-24B",63,34,0,"The aircraft overran the runway and crashed into concrete blocks.",0.53968253968254
"3985",1991-03-25,"8:15","Near Bangalore, India","Military - Indian Air Force","Hindustan Aeronautics 748-2",28,28,0,"The plane climbed to an altitude of 150 ft. and then crashed into the ground about half-a-mile from the airport. Engine failure.",1
"3986",1991-04-01,"15:00","Off San Pedro, Belize","TropiAir - Air Taxi","Cessna 402B",8,8,0,"The air taxi crashed into the Caribbean.",1
"3987",1991-04-04,"13:40","Lake Thutade, Canada","Central Mountain Air Services","Douglas C-47B-15-DK",7,6,0,"The plane crash landed on a frozen lake after the crew flighing VFR, entered a snow storm.",0.857142857142857
"3988",1991-04-04,"12:10","Marion, Pennsylvania","Private","Piper Aerostar 601 / Bell 412SP",5,5,2,"When the plane's nose gear indicator light did not illuminate a helicopter was dispatched to verify the nose gear was down. While making the inspection, the helicopter's blades accidentally hit the bottom of the plane sending both aircraft into the ground, killing all aboard both aircraft. Pennsylvania Senator H. John Heinz III was killed in the crash along with two children playing outside an elementary school. Two killed aboard the Bell and 3 aboard the Piper. The poor judgment by the captain of the airplane to permit the in-flight inspection after he had determined to the best of his ability that the nose landing gear was fully extended. The poor judgment of the captain of the helicopter to conduct the inspection and the failure of the flight crew of the helicopter to maintain safe separation.",1
"3989",1991-04-05,"14:51","Brunswick, Georgia","AtlantiSoutheast Airlines","Embraer 120RT- Brasilia",23,23,0,"Just after turning onto final approach, the aircraft suddenly rolled left until the wings were perpendicular to the ground and crashed in a nose down attitude 2 miles short of  the runway. Malfunction of the left engine propeller control unit which allowed the propeller blade angle to go below the flight idle position. Contributing to the accident was the deficient design of the propeller control unit by Hamilton Standard and the approval of the design by the FAA . Texas Senator John Tower, 66, his daughter and astronaut Manley 'Sonny' Carter were among those killed.",1
"3990",1991-04-19,"11:56","Off Nuka Hiva, French Polynesia","Air Tahiti","Dornier Do-228-212",22,11,0,"Crashed into the sea after taking off from Hiva Ou and experiencing engine failure. The crew didn't recognize the failure and concentrated on the low oil pressure warning. The approach was abandoned at the very last moment it was decided to carry out an unprepared ditching. The crew's performance may have been impacted by alcohol consumption.",0.5
"3991",1991-05-05,"","Near Awell, Sudan","Nile Safaris Aviation","Cessna 404 Titan II",8,8,0,"Shot down by Sudan People's Liberation Army.",1
"3992",1991-05-09,"","Sulawesi, Indonesia","Merpati Nusantara Airlines","Fokker F-27 Friendship 600",13,13,0,"Crashed into Mt. Klabat in heavy fog while descending for a landing.",1
"3993",1991-05-13,"13:19","Grand Canyon, Airzona","Air Taxi - Air Grand Canyon Inc.","Cessna 207A",7,7,0,"The airplane crashed into a wooded area about 8 minutes after takeoff. Detonation (or pre-ignition) in the number 1 cylinder, which resulted in erosion (burning) of the number 1 piston and subsequent loss of engine power. A factor related to the accident was: the lack of suitable terrain for an emergency landing.",1
"3994",1991-05-15,"","La Poyatta, Colombia","ADES Colombia","Douglas C-47B",14,13,0,"Eight minutes after takeoff the No. 2 engine failed.  The pilot turned back but crashed 1 mile short of the runway.  The passengers were told to throw out cargo after which unfortunately they all moved towards the tail leading to a loss of control.",0.928571428571429
"3995",1991-05-23,"13:06","Leningrad, USSR","Aeroflot","Tupolev TU-154B-1",181,13,0,"Undershot the runway and broke in half after a hard landing. Crew error. A rapid rate of descent, leading to landing gear failure. The accident happened durining daylight in a rain shower.",0.0718232044198895
"3996",1991-05-24,"","Bakhtaran, Iran","Metro Cargo","Ilyushin 76TD",10,4,0,"After three missed approaches the cargo plane ran out of fuel and crashed.",0.4
"3997",1991-05-26,"23:17","Near Ban Nong Rong, Thailand","Lauda Air","Boeing B-767-3Z9ER",223,223,0,"Twelve minutes after takeoff the crew received a visual REV ISLN advisory warning which indicated that an additional system failure may cause deployment of the No. 1 engine thrust reverser. No action was taken since the manual indicated 'No Action Required'. Just before reaching FL 310 during a climb, there was an uncommanded deployment of the No. 1 engine thrust reverser. The aircraft stalled, when into a steep high speed dive, broke apart at 4,000 feet and crashed into the jungle 70 miles northwest of Bangkok. Failure of the reverse thrust isolation valve. Following the accident Boeing made modifications to the thrust reverser system. The aircraft was named Wolfgang Amadeus Mozar",1
"3998",1991-06-01,"10:16","Off Matthewtown, Great Inagua","Agape Flight Inc.","GAF Nomad N24A",3,2,0,"The aircraft ditched 1.25 miles off Grada Zuma, following a reported engine failure.",0.666666666666667
"3999",1991-06-10,"15:40","Luanda, Angola","Carib Air Transport","Lockheed L-382B Hercules",7,7,0,"Crashed on takeoff after the No. 1engine overspeeded and failed.",1
"4000",1991-06-20,"3:45","Near Malambo, Colombia","Aerosucre Colombia","Douglas DC-6BF",18,2,0,"Following several attempts to land the pilot decided to hold until weather conditions improved.  Contact was lost with the plane and it flew into the ground. Visibility was reduced by low lying fog.",0.111111111111111
"4001",1991-06-26,"","Gulf of Finland, Russia","Aeroflot","Antonov AN-24",10,10,0,"The cargo plane crashed into the Gulf of Finland shortly after taking off.",1
"4002",1991-06-26,"21:00","Near Sokotu, Nigeria","Okada Air","BAC One-Eleven 402AP",53,4,0,"The plane diverted to Sokotu due to poor weather. After circling for an hour, unable to locate the air field, the aircraft ran out of fuel and had to make a forced landing. The landing gear was torn off and the plane broke up during the ground slide.",0.0754716981132075
"4003",1991-07-04,"9:10","El Yopal, Colombia","Helicol Colombia","de Havilland Canada DHC-6 Twin Otter 300",3,3,0,"While attempting to land the pilot continued VFR flight in IFR conditions and collided with a hill.",1
"4004",1991-07-09,"","Bellavista Airport, Peru","Aerochasqui","CASA 212 Aviocar 200",15,15,0,"The aircraft was shot at by drunken police in an attempt to stop it for a search when mistaken for drug smuggling. As the plane ascended through 75 ft. bullets penetrated the forward fuselage killing the pilot and copilot.",1
"4005",1991-07-10,"18:12","Birmingham, Alabama","L'Express Airlines","Beechcraft BE-99-C99",15,13,0,"While the aircraft was on approach, it entered an area of thunderstorms. The aircraft rolled left and pitched up as the aircraft approached level flight. The aircraft then stalled and started to descend. The descent couldn't be arrested and the aircraft crashed into a residential area, destroying two homes and two automobiles.  Decision by the pilot-in-command to continue instrument approach into thunderstorm conditions resulting in loss of control of the aircraft. The pilot and one passenger survived the accident.",0.866666666666667
"4006",1991-07-11,"8:40","Jeddah, Saudi Arabia","Nationair (chartered by Nigeria Airways)","McDonnell Douglas DC-8 Super 61",261,261,0,"After taking off, fire was reported in the landing gear well. The aircraft crashed while trying to return to the airport. Loss of hydraulics and electrical systems after a fire, started in the wheel when two tires disintegrated due to under inflation of one tire. This caused a fire which ignited years of accumulated flammables in the DC-8's wheel well leading to an uncontroable fire. The plane was allowed to leave with an under inflated tire. Twenty minutes prior to departure, the Nationair lead mechanimade a request for nitrogen to inflate the low tire. Nitrogen was not readily available and a delay would probably have occur procuring it. The Nationair project manager, without conferring with the flight crew, released the plane.",1
"4007",1991-09-27,"","Guadalcanal Island, Solomon Islands","Solomon Islands Airlines","de Havilland Canada DHC-6 Twin Otter 300",15,15,0,"Crashed into Mt. Nashua at 4,100 ft. during a descent in heavy rain and fog while attempting a visual approach.",1
"4008",1991-07-22,"21:15","Detroit, Michigan","Jetstream Inc.","Learjet 23",3,3,0,"The plane, on a positioning flight,  remained low after lifting off went into a nose high attitude, hit trees and crashed about 200 feet beyond the runway. Improper preflight by the pilot, his failure to abort the takeoff while there was sufficient runway remaining and his failure to assure that the aircraft attained sufficient airspeed for lift-off and climb. Factors related to the accident were: the pilot's failure to assure the aircraft was within its maximum weight limitation, his improper use of the parking brake, and insufficient information in the pilot operating handbook concerning the aircraft parking brake. (The brake was not released.)",1
"4009",1991-07-23,"9:30","Salmon, Idaho","Air Taxi -Wilderness Aviation Inc.","Cessna 206",5,5,0,"The pilot of the Cessna 206 air taxi flight crashed while maneuvering during climbout after takeoff from the remote mountain airstrip. Witnesses stated the pilot attempted a turn in the narrow confines of the canyon. They observed the right wing drop a few feet while in a steep left turn, recover, then drop again with the aircraft rolling inverted to the right before impact on the canyon wall. Improper in-flight planning and decisions and failure to maintain airspeed.",1
"4010",1991-07-25,"","Espiritu Santos, Vanuatu","Vanair","Britten-Norman BN-2A-6 Islander",9,9,0,"Flew into a hillside 7 minutes after taking off from Nogougou. Spatial disorientation.",1
"4011",1991-08-06,"","Rarotonga, Cook Islands","Avalki Air","Britten-Norman BN-2A-6 Islander",10,6,0,"Ditched into the sea while on approach.",0.6
"4012",1991-08-14,"","Near Uricani, Romania","Tarom","Ilyushin IL-18V",9,9,0,"The cargo plane crashed in a rainstorm.",1
"4013",1991-08-14,"19:00","Gustavus, Alaska","Air Taxi - Haines Airways Inc.","Piper PA-32",6,6,0,"Flew into a box canyon and crashed at an elevation of 4,000 ft.  VFR flight by the pilot into instrument meteorological conditions, and the pilot's failure to maintain sufficient altitude and/or clearance from mountainous terrain. Factors related to the accident were: the adverse weather and terrain conditions.",1
"4014",1991-08-15,"","","Transports A’©riens de la Guinee-Bissau","Fokker F-27 Friendship 100",3,3,0,"On a positioning flight the plane struck trees and broke up while attempting to land.",1
"4015",1991-08-16,"1:55","Imphal, India","Indian Airlines","Boeing B-737-2A8",69,69,0,"Crashed into high ground during approach to Imphal. The crew failed to follow the correct approach course.",1
"4016",1991-08-20,"13:15","Ketchikan, Alaska","Temsco Airlines","Britten-Norman BN-2A-6 Islander",4,4,0,"Crashed while en route, flying VFR in deteriorating weather. The pilot attempting to operate VFR in IFR conditions.",1
"4017",1991-08-28,"23:59","Walton, Oregon","Air Taxi - Bohemia Inc.","Aerospatiale 350B1",3,3,0,"While maneuvering in remote mountainous terrain, on a dark night, with light drizzle and patchy clouds, the helicopter collided with a mountain. The wreckage scattered on a heading opposite the flights destination. The helicopter was destroyed by a post crash fire and there were no noted mechanical failures or malfunctions. The pilot's failure to maintain clearance from terrain.",1
"4018",1991-09-03,"","Long Seridan, Malaysia","Airtech Rajawaldi Udara","Shorts SC-7 Skyvan 3-100",20,14,0,"Crashed into the jungle after double engine failure. Both engines didn't develop full power and were feathered on impact.",0.7
"4019",1991-09-03,"","Sampit, Indonesia","Dirgantara Air Services","Britten-Norman BN-2A-21",10,3,0,"Shortly after takeoff the left engine failed. The aircraft began to lose height in a left turn and crashed along the banks of Mentaya River.",0.3
"4020",1991-09-11,"10:03","Near Eagle Lake, Texas","Continental Express","Embraer 120RT Brasilia",14,14,0,"In-flight loss of the left horizontal stabilizer. Forty-seven screw fasteners that would have attached the upper surface of the leading edge assembly for the left side of the horizontal stabilizer were missing. Lack of compliance with FAA approved maintenance procedures.",1
"4021",1991-09-16,"","Petropavlosk, USSR","Aeroflot","Antonov AN-72",13,13,0,"The cargo plane struck trees, crashed and caught fire on takeoff.",1
"4022",1991-09-16,"","Baranquilla, Colombia","Lineas A’©reas Colombianas","Handley Page Dart Herald 400",7,7,0,"During a VOR approach, crashed 2 miles short of the runway.",1
"4023",1991-09-17,"","","Ethiopian Airlines","Lockheed L-100-30 Hercules",4,4,0,"After experiencing a nose gear problem and attempting to return to the airport the cargo plane made a premature descent and struck Mount Arey.",1
"4024",1991-09-18,"21:55","Belvedere Center, Vermont","Canair Cargo","Convair CV-580",2,2,0,"The cargo plane lost control and crashed into a mountainside while en route. Failure of the first officer to maintain control of the aircraft after becoming spatially disoriented and his exceeding the design stress limits of the aircraft. Factors related to the accident were: the lack of two pilots in the cockpit, darkness, and instrument meteorological conditions at flight altitude.",1
"4025",1991-09-23,"","Khatanga, Russia","Aeroflot","Antonov 12BP",16,1,0,"Lost engine power due to fuel exhaustion during approach and made a forced landing 1,450m short of the runway.",0.0625
"4026",1991-09-26,"","Off St. Petersburg, USSR","Aeroflot","Antonov AN-26",10,10,0,"Crashed into the Gulf of Finland 5 minutes after taking  offsea after taking off.",1
"4027",1991-09-29,"","Near Villavicencio,  Colombia","CORAL Colombia","Curtiss C-46A",10,1,0,"The pilot tried to make an emergency landing back at the airport when the No. 2 engine began to overspeed. A belly landing was made in a field and the aircraft broke up and caught fire.",0.1
"4028",1991-10-05,"15:00","Condet, Indonesia","Military - Indonesian Air Force","Lockheed C-130H-30",135,134,1,"The aircraft crashed into buildings during an attempted emergency landing after an engine caught fire shortly after taking off.",0.992592592592593
"4029",1991-10-08,"","Katapang, Indonesia","Deraya Air Taxi","Cessna 402A",9,1,0,"Crashed while on approach.",0.111111111111111
"4030",1991-10-13,"","Aponguao Falls, Venezuela","EDELCA","Bell 214 ST",12,12,0,"The helicopter was destroyed when it struck Kumaraden Hill at 4,600 ft. while on a sceniflight.  The passengers included EDELCA president and members of his family.",1
"4031",1991-10-25,"","Tumbang Miri, Indonesia","Bali International Air Service","Britten-Norman BN2A-III-2 Trislander",17,17,0,"The plane was not able to land at Sampit due to smoke and haze.  The plane held for 3 hours waiting for an improvement after which contact was lost.  The plane was never found.",1
"4032",1991-10-25,"21:56","Vallejo, California","Corporate Mobility Inc. - Private","Bell 206B helicopter",3,3,0,"The helicopter struck the top of a 223 foot high transmission tower, crashed and exploded in flames, 27 miles northwest of its departure point in high winds and heavy rain. The pilot's intentional flight into known adverse weather, continued flight into instrument meteorological conditions, and improper altitude.  Rock promoter Bill Graham, 60, was killed.",1
"4033",1991-10-30,"14:30","Near Point Alert, Ellesmere Island, NWT,Canada","Military - Royal Canadian Air Force","Lockheed CC-130E",18,5,0,"Flew into the ground 12nm from the runway at about 1,500 ft.  Rescue of the survivors was conducted in Arctitwilight under poor weather conditions. Controlled flight into terrain.",0.277777777777778
"4034",1991-11-01,"","Near Karakent, USSR","Military - Azerbaijan Air Force","Mil Mi-8 (helicopter)",40,40,0,"Shot down by rebel forces.",1
"4035",1991-11-07,"","Makhackala, Russia","Aeroflot","Yakovlev YAK-40",51,51,0,"Crashed into a mountain during daytime in poor weather. Failure of the crew to follow the correct approach path.",1
"4036",1991-11-11,"18:50","Recife, Brazil","Nordeste Linhas Aereas","Embraer 110P1 Bandeirante",15,15,2,"Crashed on takeoff hitting power lines and roof tops before coming to rest in a market square. Uncontained failure of the right engine.",1
"4037",1991-11-16,"6:10","Off Destin, Florida","Baron Aviation","Cessna 208B Caravan I Super Cargomaster",1,1,0,"Crashed into the water while on approach. The pilots failure to follow instrument flight rules procedures by disregarding the minimum descent altitude for the approach and failing to maintain clearance from the terrain. A factor in the accident was the pilot's over confidence in his personal ability.",1
"4038",1991-11-16,"","Anderma, Russia","Aeroflot","Antonov AN-12V",20,20,0,"Crash landed in poor weather conditions. Icing.",1
"4039",1991-11-20,"","Nagoro-Karabak, USSR","Military - Soviet Air Force","Mil Mi-8 (helicopter)",23,23,0,"Crashed into a mountain in zero visibility.",1
"4040",1991-11-20,"18:14","Davis, California","Air Taxi - Airis Helicopters Inc.","Bell 206B",3,3,0,"The helicopter impacted the ground 8 nm from it's destination airport in fog and low visibility. The decision of the pilot to continue night low level flight in forecasted adverse weather conditions. Contributing to the accident was the foggy weather and dark night conditions which restricted the pilot's visual outlook.",1
"4041",1991-11-21,"","Khodzhavend, Russia","Azerbaijani Airlines","Yakovlev YAK-40",20,20,0,"",1
"4042",1991-11-25,"15:00","Sena, Mozambique","STASA","Douglas C-47B-DK",3,1,0,"The cargo plane overshot the runway and crashed into trees.",0.333333333333333
"4043",1991-11-26,"5:02","Near Bugulma, Russia","Tartarstan Airlines","Antonov AN-24",41,41,0,"While on approach to Bugulma, the plane yawed to the right. The crew decided to go around but crashed 800 m short and to the right of the runway. Horizontal stabilizer icing.",1
"4044",1991-11-29,"","Guaratingueta AB, Brazil","Military - For’_a A’©rea Brasileira","Embraer C-95C Bandeirante",20,20,0,"Flew into the side of a hill towards the end of the flight while flying VOR.  The crew flew along the wrong valley.",1
"4045",1991-12-10,"16:42","Near  Las Vegas, Nevada","Las Vegas Airlines","Piper PA-31-350 Navajo",5,5,0,"The aircraft encountered low ceiling and rain showers and was not certified for IFR flight. Instead of going to a alternate airport the pilot continued VFR flight and impacted the side of a mountain. The pilot-in-command's poor inflight decision by not electing to proceed to an alternate airport and to continue to the flight under visual flight rules into instrument meteorological conditions. The low ceilings and visibilities across the flight route and the mountainous terrain were factors in the accident.",1
"4046",1991-12-11,"9:41","Rome, Georgia","Bruno Air","BeechJet 400",9,9,0,"Crashed into Mt. Lavendar at 1,580 ft. msl. The captain's decision to initiate visual flight rules into an area of known mountainous terrain and low ceiling and the failure of the flightcrew to maintain awareness of their proximity to the terrain.",1
"4047",1991-12-22,"11:37","Heidelberg, Germany","ClassiWings","Douglas DC-3A",30,27,0,"The sightseeing tour struck a hill at 2,000 ft. while making a left turn in turbulence. Poor crew coordination. Overloaded.",0.9
"4048",1991-12-27,"8:51","Stockholm, Sweden","Scandinavian Airlines (SAS)","MDonnell Douglas MD-81",129,0,0,"The aircraft reached an altitude of 3,000 feet and then made an emergency descent, clipping trees and made a belly landing in a field, breaking into 3 parts but staying together. Failure of both engines. Improper deicing of the aircraft led to chunks of ice breaking off and being ingested into both engines, leading to engine failure.  The crew was not trained to recognize and correct engine surges, which occurred when the ice struck the engines.The aircraft was named Dana Viking.",0
"4049",1991-12-27,"","Massai Marra, Kenya","Eagle Aviation","Piper PA-31-350 Navajo",5,5,0,"Crashed after colliding with a vulture.",1
"4050",1991-12-29,"15:05","Wanli, Taiwan","China Airlines (Taiwan)","Boeing B-747-2R7F",5,5,0,"The cargo plane crashed on takeoff  after losing the No. 3 and 4 engines due to corroded midspar fuse pins. The No. 3 engine broke loose first striking the No. 4 engine.",1
"4051",1992-01-03,"5:46","Gabriels, New York","Commutair","Beechcraft 1900C",4,2,0,"During the approach the aircraft struck trees and crashed near the top of a hill. Failure of the captain to establish a stabilized approach, his inadequate cross-check of instruments, his descent below the specified minimum altitude at the final approach fix and failure of the co-pilot to monitor the approach. The glide slope indications might have been unreliable due to precipitation and statiinterference.",0.5
"4052",1992-01-13,"15:50","Temple Bar, Arizona","Air Taxi - Air Vegas Inc.","Cessna T210L",5,2,0,"The pilot tried to make an emergency landing at a nearby airport after losing engine power but crashed 300 ft. short of the runway. Fatigue failure of the turbocharger's turbine shaft due to inadequate maintenance, and the pilot's improper in-flight planning/decision after experiencing a turbocharger failure.",0.4
"4053",1992-01-20,"19:20","Mt. Saint-Odile, near Strasbourg, France","Air Inter","Airbus A320-111",96,87,0,"The aircraft hit a mountain while on approach to Strasbourg. Design deficiencies with the mode selector switch. An incorrectly set flight control system resulted in an excessive rate of descent that went undetected.  The crew inadvertently selected 3,300 fpm descent rate on approach instead of 3.3 degree flight path angle.",0.90625
"4054",1992-01-27,"","Nanaimo, British Columbia, Canada","Air Rainbow","Beech C18S",9,7,0,"Shortly after taking off the float-plane rolled rapidly from side to side lost altitude and crashed into the water cart wheeled and broke up. Turbulence and downdrafts leading to loss of control of the aircraft. Possibly overloaded. Lack of experience in flying a heavily loaded Beech 18 aircraft.",0.777777777777778
"4055",1992-01-28,"16:20","Near Stepanakert, Azerbaijan","Military - Azerbaijan Air Force","Mil Mi-8 (helicopter)",47,47,0,"Exploded and crashed after being hit by a surface-to-air missile. Highest death toll in a commercial helicopter crash in aviation history.",1
"4056",1992-02-03,"11:20","Caetite, Brazil","Nordeste Linhas A’©reas","Embraer 110C Bandeirante",12,12,0,"The aircraft descended below MDA in poor weather and struck Taquari Hill which was obscured by clouds.",1
"4057",1992-02-06,"9:48","Evansville, Indiana","Military - U.S. Air Force","Lockheed C-130B",5,5,11,"The crew were doing touch-and-goes. Operating as the Kentucky National Guard, while taking off, the aircraft struck a motel and then crashed into JoJo's restaurant and the Drury's Inn Motel, exploding into flames. Eleven persons on the ground were killed.  Failure of the pilots to maintain sufficient air speed during a simulated engine failure due to distractions with ATC instructions and routine check list duties resulting in a stall.",1
"4058",1992-02-09,"5:15","Near Kafountine, Senegal","Gambcrest","Convair CV- 640",56,30,0,"The aircraft crashed into trees during its approach. The crew mistook the hotel lights for runway lights. Pilot error and malfunctioning equipment. Founder of Club Med and his son convicted of involuntary manslaughter in connection with this accident.",0.535714285714286
"4059",1992-02-15,"3:26","Toledo, Ohio","ATI","McDonnell Douglas DC-8-63F",4,3,0,"After a missed approach by the copilot the captain took over but also executed a go-around.  He became spatially disoriented. When in a low nose and left bank attitude, control of the plane was transferred back to the first officer who began leveling the wings and raising the nose of the airplane. Impact with the ground occurred before the recovery was completed. The failure of the flight crew to properly recognize or recover in a timely manner from the unusual aircraft attitude that resulted from the captain's apparent spatial disorientation, resulting from physiological factors and/or a failed attitude director.",0.75
"4060",1992-03-02,"16:05","Beni, Bolivia","Frigorifico Santa Rita","Curtiss C-46T",5,5,0,"The cargo plane failed to gain altitude, cleared a fence and crashed to the ground. The wet runway contributed to the failure lift off in a timely manner.",1
"4061",1992-03-12,"","Etsouali, Congo","Lina Congo","de Havilland Canada DHC-6 Twin Otter 300",8,3,0,"Crashed during a severe thunderstorm.",0.375
"4062",1992-03-12,"0:13","Knotsville, Tennessee","CC Air","BAe 3101 Jetstream 31",2,2,0,"The crew forgot to lower the landing gear on the approach for a touch-and-go landing. The propellers struck the runway. An emergency was declared and a turn was made. Control was lost and the aircraft crashed. The pilot's failure to use the airplane checklist which resulted in a gear up landing and the pilot's failure to maintain flying speed which resulted in an uncontrolled collision with the ground.",1
"4063",1992-03-22,"21:35","La Guardia Airport, New York, New York","USAir","Fokker F-28 Fellowship 4000",51,27,0,"The plane was de-iced two times while at the gate. Thirty-five minutes elapsed between the last de-icing and takeoff during which ice accumulated on the wings. After liftoff, the plane stalled, crashed and came to rest inverted and partially submerged in Flushing Bay. Failure of the airline industry and FAA to provide flight crews with procedures compatible with departure delays in conditions conducive to airframe icing and the decision by the flight crew to take off without positive assurance that the airplane's wings were free of ice accumulation after 35 minutes of exposure to precipitation following de-icing. The ice contamination on the wings resulted in an aerodynamistall and loss of control after liftoff.",0.529411764705882
"4064",1992-03-22,"","Near Yakutia, Russia","Aeroflot","Antonov AN-30",10,10,0,"Autopilot engagement and disengagement resulted in oscillations of the aircraft which led to a loss of control and break-up in mid air. Pilot-induced lateral oscillations led to a stall, dive and break-up.",1
"4065",1992-03-24,"7:02","Athens, Greece","Golden Star Air Cargo","Boeing 707-321C",7,7,0,"The crew deviated from the ILS localizer during an approach to  Runway 33R and struck 2,000 foot Mount Hymittus. The pilot didn't comply with the procedures for an ILS approach and attempted a visual approach. The pilot confirmed 'established on the ILS localizer,' but he was not on the localizer course. The crew waited too long before performing a missed approach.",1
"4066",1992-04-04,"","Near Baykovo, Russia","Kamchatavia","Let 410UVP",12,1,0,"The aircraft crashed into high ground 5 km short of the runway in poor weather during a VFR approach.",0.0833333333333333
"4067",1992-04-07,"","Near Sarra, Libya","Air Bissau","Antonov AN-24RV",13,3,0,"Could not land due to a sandstorm, ran out of fuel and made a forced landing in the desert. Crash landed in the desert, 62 miles southeast of Sarra. Among the passengers was Yasser Arafat.",0.230769230769231
"4068",1992-04-10,"","Off Orchid Island, Taiwan","Taiwan Airlines","Britten Norman BN-2A-26 Trislander",10,7,0,"Crashed into the sea after losing the No. 1 engine after reaching 1,500 feet after takeoff.",0.7
"4069",1992-04-15,"","Near Goroka, Papua New Guinea","Talair","Embraer 110P1 Bandeirante",15,11,0,"Crashed into mountains at Daulo Pass, 10km from its destination while on approach in poor weather.",0.733333333333333
"4070",1992-04-16,"","Nairobi, Kenya","Military - Kenyan Air Force","de Havilland DHC-5 Buffalo",46,46,6,"The left engine failed while taking off from Eastleigh Air Base. The pilot attempted to return but poor visibility caused him to overshoot the runway. He tried to realign himself but stalled and crashed to the ground.",1
"4071",1992-04-17,"0:56","Hamburg, Pennsylvania","Air Taxi - Basco Flying Service Inc.","Piper PA-23-250",4,4,0,"The aircraft collided with rising terrain at 1,100 ft. after executing a go-around. Failure of the pilot to follow proper IFR procedures.",1
